id_aluno,nome_aluno,turma,trimestre,data,ano_letivo,disciplina,nota,faltas
f4f38cd7,Kevin,2,2,2025-06-27,1,Geografia,0.53,0.89
f4f38cd7,Kevin,2,2,2025-06-10,1,Filosofia,1.28,0.35
f4f38cd7,Kevin,2,2,2025-06-09,1,Sociologia,3.1,0.89
f4f38cd7,Kevin,2,2,2025-06-16,1,Inglês,0.25,0.56
f4f38cd7,Kevin,2,3,2025-09-10,1,Matemática,5.55,0.67
f4f38cd7,Kevin,2,3,2025-09-20,1,Física,5.35,0.33
f4f38cd7,Kevin,2,3,2025-09-05,1,Química,7.23,0.58
f4f38cd7,Kevin,2,3,2025-09-01,1,Biologia,8.8,0.19
f4f38cd7,Kevin,2,3,2025-09-08,1,Português,0.25,0.1
f4f38cd7,Kevin,2,3,2025-09-16,1,História,2.65,0.96
f4f38cd7,Kevin,2,3,2025-09-18,1,Geografia,3.36,0.73
f4f38cd7,Kevin,2,3,2025-09-17,1,Filosofia,0.65,0.97
f4f38cd7,Kevin,2,3,2025-09-22,1,Sociologia,3.77,0.72
f4f38cd7,Kevin,2,3,2025-09-03,1,Inglês,9.3,0.32
737830fb,Thiago,2,1,2025-03-12,1,Matemática,4.05,0.44
737830fb,Thiago,2,1,2025-03-21,1,Física,7.13,0.58
737830fb,Thiago,2,1,2025-03-02,1,Química,8.83,0.43
737830fb,Thiago,2,1,2025-03-09,1,Biologia,3.07,0.87
737830fb,Thiago,2,1,2025-03-14,1,Português,1.11,0.66
737830fb,Thiago,2,1,2025-03-20,1,História,0.63,0.24
737830fb,Thiago,2,1,2025-03-05,1,Geografia,4.55,0.94
737830fb,Thiago,2,1,2025-03-15,1,Filosofia,7.91,0.24
737830fb,Thiago,2,1,2025-03-21,1,Sociologia,2.54,0.62
737830fb,Thiago,2,1,2025-03-28,1,Inglês,2.13,0.4
737830fb,Thiago,2,2,2025-06-19,1,Matemática,6.81,0.95
737830fb,Thiago,2,2,2025-06-18,1,Física,9.38,0.4
737830fb,Thiago,2,2,2025-06-14,1,Química,4.95,0.23
737830fb,Thiago,2,2,2025-06-10,1,Biologia,4.4,0.69
737830fb,Thiago,2,2,2025-06-08,1,Português,4.7,0.32
737830fb,Thiago,2,2,2025-06-17,1,História,9.85,0.71
737830fb,Thiago,2,2,2025-06-04,1,Geografia,7.88,0.81
737830fb,Thiago,2,2,2025-06-18,1,Filosofia,6.49,0.31
737830fb,Thiago,2,2,2025-06-26,1,Sociologia,1.72,0.15
737830fb,Thiago,2,2,2025-06-25,1,Inglês,5.24,0.9
737830fb,Thiago,2,3,2025-09-03,1,Matemática,0.32,0.92
737830fb,Thiago,2,3,2025-09-06,1,Física,2.03,0.58
737830fb,Thiago,2,3,2025-09-18,1,Química,9.01,0.29
737830fb,Thiago,2,3,2025-09-05,1,Biologia,5.78,0.29
737830fb,Thiago,2,3,2025-09-01,1,Português,1.44,0.32
737830fb,Thiago,2,3,2025-09-26,1,História,4.49,0.72
737830fb,Thiago,2,3,2025-09-03,1,Geografia,2.47,0.84
737830fb,Thiago,2,3,2025-09-15,1,Filosofia,6.33,0.79
737830fb,Thiago,2,3,2025-09-19,1,Sociologia,1.15,0.89
737830fb,Thiago,2,3,2025-09-03,1,Inglês,6.5,0.5
f83dced7,Daniela,2,1,2025-03-03,1,Matemática,0.4,0.38
f83dced7,Daniela,2,1,2025-03-03,1,Física,7.6,0.37
f83dced7,Daniela,2,1,2025-03-24,1,Química,1.15,0.04
f83dced7,Daniela,2,1,2025-03-28,1,Biologia,5.36,0.05
f83dced7,Daniela,2,1,2025-03-15,1,Português,6.71,0.93
f83dced7,Daniela,2,1,2025-03-03,1,História,8.35,0.16
f83dced7,Daniela,2,1,2025-03-24,1,Geografia,5.53,0.01
f83dced7,Daniela,2,1,2025-03-03,1,Filosofia,1.38,0.26
f83dced7,Daniela,2,1,2025-03-27,1,Sociologia,0.53,0.73
f83dced7,Daniela,2,1,2025-03-15,1,Inglês,5.41,0.55
f83dced7,Daniela,2,2,2025-06-22,1,Matemática,2.05,1.0
f83dced7,Daniela,2,2,2025-06-20,1,Física,7.7,0.29
f83dced7,Daniela,2,2,2025-06-08,1,Química,6.49,0.81
f83dced7,Daniela,2,2,2025-06-05,1,Biologia,7.22,0.13
f83dced7,Daniela,2,2,2025-06-26,1,Português,2.12,0.49
f83dced7,Daniela,2,2,2025-06-18,1,História,3.25,0.86
f83dced7,Daniela,2,2,2025-06-03,1,Geografia,4.46,0.46
f83dced7,Daniela,2,2,2025-06-18,1,Filosofia,1.72,0.99
f83dced7,Daniela,2,2,2025-06-13,1,Sociologia,4.45,0.5
f83dced7,Daniela,2,2,2025-06-25,1,Inglês,2.35,0.03
f83dced7,Daniela,2,3,2025-09-28,1,Matemática,0.76,0.6
f83dced7,Daniela,2,3,2025-09-07,1,Física,9.51,0.12
f83dced7,Daniela,2,3,2025-09-10,1,Química,0.74,0.47
f83dced7,Daniela,2,3,2025-09-18,1,Biologia,6.31,0.7
f83dced7,Daniela,2,3,2025-09-19,1,Português,2.99,0.95
f83dced7,Daniela,2,3,2025-09-04,1,História,9.82,0.45
f83dced7,Daniela,2,3,2025-09-24,1,Geografia,3.19,0.46
f83dced7,Daniela,2,3,2025-09-22,1,Filosofia,0.12,0.98
f83dced7,Daniela,2,3,2025-09-17,1,Sociologia,9.57,0.84
f83dced7,Daniela,2,3,2025-09-14,1,Inglês,0.72,0.63
592bca95,Juliana,2,1,2025-03-04,1,Matemática,9.87,0.26
592bca95,Juliana,2,1,2025-03-15,1,Física,4.82,0.78
592bca95,Juliana,2,1,2025-03-16,1,Química,3.79,0.77
592bca95,Juliana,2,1,2025-03-03,1,Biologia,9.87,0.23
592bca95,Juliana,2,1,2025-03-07,1,Português,7.24,0.98
592bca95,Juliana,2,1,2025-03-21,1,História,1.06,0.82
592bca95,Juliana,2,1,2025-03-21,1,Geografia,4.88,0.82
592bca95,Juliana,2,1,2025-03-15,1,Filosofia,7.25,0.2
592bca95,Juliana,2,1,2025-03-15,1,Sociologia,4.72,0.88
592bca95,Juliana,2,1,2025-03-23,1,Inglês,4.96,0.94
592bca95,Juliana,2,2,2025-06-04,1,Matemática,7.89,0.66
592bca95,Juliana,2,2,2025-06-01,1,Física,8.15,0.49
592bca95,Juliana,2,2,2025-06-19,1,Química,5.92,0.45
592bca95,Juliana,2,2,2025-06-18,1,Biologia,6.39,0.27
592bca95,Juliana,2,2,2025-06-01,1,Português,0.47,0.28
592bca95,Juliana,2,2,2025-06-07,1,História,7.6,0.61
592bca95,Juliana,2,2,2025-06-16,1,Geografia,0.84,0.46
592bca95,Juliana,2,2,2025-06-25,1,Filosofia,6.18,0.35
592bca95,Juliana,2,2,2025-06-01,1,Sociologia,4.37,0.72
592bca95,Juliana,2,2,2025-06-12,1,Inglês,0.26,0.45
592bca95,Juliana,2,3,2025-09-18,1,Matemática,0.04,0.8
592bca95,Juliana,2,3,2025-09-07,1,Física,8.11,0.01
592bca95,Juliana,2,3,2025-09-11,1,Química,4.45,0.1
592bca95,Juliana,2,3,2025-09-09,1,Biologia,6.77,0.34
592bca95,Juliana,2,3,2025-09-16,1,Português,9.84,0.81
592bca95,Juliana,2,3,2025-09-17,1,História,2.46,0.85
592bca95,Juliana,2,3,2025-09-28,1,Geografia,0.54,0.62
592bca95,Juliana,2,3,2025-09-26,1,Filosofia,4.14,0.7
592bca95,Juliana,2,3,2025-09-08,1,Sociologia,0.79,0.68
592bca95,Juliana,2,3,2025-09-16,1,Inglês,0.9,0.03
a9406c0b,Daniela,2,1,2025-03-09,1,Matemática,0.05,0.7
a9406c0b,Daniela,2,1,2025-03-16,1,Física,6.29,0.92
a9406c0b,Daniela,2,1,2025-03-05,1,Química,7.58,0.72
a9406c0b,Daniela,2,1,2025-03-18,1,Biologia,8.47,0.52
a9406c0b,Daniela,2,1,2025-03-24,1,Português,7.57,0.07
a9406c0b,Daniela,2,1,2025-03-01,1,História,5.12,0.84
a9406c0b,Daniela,2,1,2025-03-06,1,Geografia,7.55,0.89
a9406c0b,Daniela,2,1,2025-03-20,1,Filosofia,4.44,0.14
a9406c0b,Daniela,2,1,2025-03-25,1,Sociologia,7.47,0.85
a9406c0b,Daniela,2,1,2025-03-10,1,Inglês,0.19,0.28
a9406c0b,Daniela,2,2,2025-06-07,1,Matemática,0.13,0.71
a9406c0b,Daniela,2,2,2025-06-04,1,Física,4.0,0.79
a9406c0b,Daniela,2,2,2025-06-16,1,Química,3.98,0.46
a9406c0b,Daniela,2,2,2025-06-27,1,Biologia,8.5,0.95
a9406c0b,Daniela,2,2,2025-06-17,1,Português,8.31,0.73
a9406c0b,Daniela,2,2,2025-06-10,1,História,1.75,0.65
a9406c0b,Daniela,2,2,2025-06-04,1,Geografia,8.72,0.05
a9406c0b,Daniela,2,2,2025-06-28,1,Filosofia,2.86,0.16
a9406c0b,Daniela,2,2,2025-06-23,1,Sociologia,7.15,0.24
a9406c0b,Daniela,2,2,2025-06-15,1,Inglês,5.96,0.58
a9406c0b,Daniela,2,3,2025-09-21,1,Matemática,0.49,0.94
a9406c0b,Daniela,2,3,2025-09-15,1,Física,2.84,0.64
a9406c0b,Daniela,2,3,2025-09-03,1,Química,6.0,0.76
a9406c0b,Daniela,2,3,2025-09-14,1,Biologia,5.41,0.96
a9406c0b,Daniela,2,3,2025-09-10,1,Português,8.11,0.53
a9406c0b,Daniela,2,3,2025-09-03,1,História,1.6,0.59
a9406c0b,Daniela,2,3,2025-09-13,1,Geografia,0.39,0.87
a9406c0b,Daniela,2,3,2025-09-09,1,Filosofia,2.38,0.74
a9406c0b,Daniela,2,3,2025-09-05,1,Sociologia,4.51,0.28
a9406c0b,Daniela,2,3,2025-09-28,1,Inglês,9.05,0.51
4fea5426,Vanessa,2,1,2025-03-17,1,Matemática,0.91,0.61
4fea5426,Vanessa,2,1,2025-03-11,1,Física,3.72,0.41
4fea5426,Vanessa,2,1,2025-03-07,1,Química,8.21,0.0
4fea5426,Vanessa,2,1,2025-03-02,1,Biologia,3.24,0.51
4fea5426,Vanessa,2,1,2025-03-07,1,Português,1.61,0.88
4fea5426,Vanessa,2,1,2025-03-02,1,História,3.38,0.05
4fea5426,Vanessa,2,1,2025-03-05,1,Geografia,0.76,0.1
4fea5426,Vanessa,2,1,2025-03-21,1,Filosofia,9.7,0.25
4fea5426,Vanessa,2,1,2025-03-16,1,Sociologia,6.9,0.26
4fea5426,Vanessa,2,1,2025-03-02,1,Inglês,9.28,0.57
4fea5426,Vanessa,2,2,2025-06-28,1,Matemática,8.6,0.31
4fea5426,Vanessa,2,2,2025-06-05,1,Física,1.02,0.16
4fea5426,Vanessa,2,2,2025-06-17,1,Química,2.12,0.88
4fea5426,Vanessa,2,2,2025-06-12,1,Biologia,7.98,0.62
4fea5426,Vanessa,2,2,2025-06-20,1,Português,3.58,0.61
4fea5426,Vanessa,2,2,2025-06-21,1,História,2.5,0.94
4fea5426,Vanessa,2,2,2025-06-14,1,Geografia,1.87,0.06
4fea5426,Vanessa,2,2,2025-06-05,1,Filosofia,1.06,0.08
4fea5426,Vanessa,2,2,2025-06-23,1,Sociologia,4.19,0.05
4fea5426,Vanessa,2,2,2025-06-04,1,Inglês,0.52,0.02
4fea5426,Vanessa,2,3,2025-09-14,1,Matemática,7.04,0.21
4fea5426,Vanessa,2,3,2025-09-26,1,Física,8.24,0.05
4fea5426,Vanessa,2,3,2025-09-05,1,Química,8.08,0.95
4fea5426,Vanessa,2,3,2025-09-15,1,Biologia,3.92,0.31
4fea5426,Vanessa,2,3,2025-09-01,1,Português,4.46,0.77
4fea5426,Vanessa,2,3,2025-09-17,1,História,5.67,0.33
4fea5426,Vanessa,2,3,2025-09-28,1,Geografia,4.45,0.54
4fea5426,Vanessa,2,3,2025-09-23,1,Filosofia,2.12,0.7
4fea5426,Vanessa,2,3,2025-09-06,1,Sociologia,2.13,0.89
4fea5426,Vanessa,2,3,2025-09-10,1,Inglês,1.63,0.93
61218fea,Daniela,2,1,2025-03-07,1,Matemática,0.21,0.69
61218fea,Daniela,2,1,2025-03-14,1,Física,6.26,0.53
61218fea,Daniela,2,1,2025-03-04,1,Química,2.66,0.48
61218fea,Daniela,2,1,2025-03-01,1,Biologia,3.51,0.73
61218fea,Daniela,2,1,2025-03-02,1,Português,3.97,0.07
61218fea,Daniela,2,1,2025-03-05,1,História,9.62,0.32
61218fea,Daniela,2,1,2025-03-19,1,Geografia,3.84,0.47
61218fea,Daniela,2,1,2025-03-03,1,Filosofia,1.01,0.31
61218fea,Daniela,2,1,2025-03-25,1,Sociologia,3.06,0.94
61218fea,Daniela,2,1,2025-03-05,1,Inglês,6.65,0.14
61218fea,Daniela,2,2,2025-06-12,1,Matemática,0.2,0.26
61218fea,Daniela,2,2,2025-06-20,1,Física,7.41,0.46
61218fea,Daniela,2,2,2025-06-27,1,Química,7.42,0.99
61218fea,Daniela,2,2,2025-06-04,1,Biologia,0.85,0.09
61218fea,Daniela,2,2,2025-06-26,1,Português,8.18,0.51
61218fea,Daniela,2,2,2025-06-02,1,História,6.08,0.34
61218fea,Daniela,2,2,2025-06-12,1,Geografia,3.78,0.69
61218fea,Daniela,2,2,2025-06-13,1,Filosofia,8.71,0.26
61218fea,Daniela,2,2,2025-06-14,1,Sociologia,9.3,0.08
61218fea,Daniela,2,2,2025-06-12,1,Inglês,3.73,0.12
61218fea,Daniela,2,3,2025-09-07,1,Matemática,1.79,0.92
61218fea,Daniela,2,3,2025-09-04,1,Física,7.29,0.52
61218fea,Daniela,2,3,2025-09-23,1,Química,5.88,0.81
61218fea,Daniela,2,3,2025-09-24,1,Biologia,9.69,0.39
61218fea,Daniela,2,3,2025-09-19,1,Português,4.05,0.91
61218fea,Daniela,2,3,2025-09-09,1,História,2.79,0.37
61218fea,Daniela,2,3,2025-09-24,1,Geografia,2.68,0.88
61218fea,Daniela,2,3,2025-09-27,1,Filosofia,2.47,0.55
61218fea,Daniela,2,3,2025-09-18,1,Sociologia,9.71,0.9
61218fea,Daniela,2,3,2025-09-12,1,Inglês,5.13,0.79
4ec942b1,Natália,2,1,2025-03-13,1,Matemática,5.05,0.2
4ec942b1,Natália,2,1,2025-03-21,1,Física,7.75,0.06
4ec942b1,Natália,2,1,2025-03-25,1,Química,7.93,0.88
4ec942b1,Natália,2,1,2025-03-27,1,Biologia,1.26,0.31
4ec942b1,Natália,2,1,2025-03-06,1,Português,0.44,0.15
4ec942b1,Natália,2,1,2025-03-21,1,História,6.02,0.32
4ec942b1,Natália,2,1,2025-03-26,1,Geografia,5.67,0.42
4ec942b1,Natália,2,1,2025-03-27,1,Filosofia,1.06,0.61
4ec942b1,Natália,2,1,2025-03-06,1,Sociologia,8.39,0.6
4ec942b1,Natália,2,1,2025-03-17,1,Inglês,5.25,0.02
4ec942b1,Natália,2,2,2025-06-16,1,Matemática,4.52,0.42
4ec942b1,Natália,2,2,2025-06-15,1,Física,4.93,0.43
4ec942b1,Natália,2,2,2025-06-01,1,Química,3.3,0.18
4ec942b1,Natália,2,2,2025-06-18,1,Biologia,5.5,0.66
4ec942b1,Natália,2,2,2025-06-12,1,Português,4.3,0.92
4ec942b1,Natália,2,2,2025-06-21,1,História,8.53,0.9
4ec942b1,Natália,2,2,2025-06-07,1,Geografia,6.14,0.27
4ec942b1,Natália,2,2,2025-06-23,1,Filosofia,5.69,0.28
4ec942b1,Natália,2,2,2025-06-23,1,Sociologia,2.32,0.26
4ec942b1,Natália,2,2,2025-06-25,1,Inglês,5.62,0.92
4ec942b1,Natália,2,3,2025-09-20,1,Matemática,3.49,0.98
4ec942b1,Natália,2,3,2025-09-23,1,Física,3.15,0.73
4ec942b1,Natália,2,3,2025-09-04,1,Química,5.35,0.82
4ec942b1,Natália,2,3,2025-09-12,1,Biologia,9.69,0.92
4ec942b1,Natália,2,3,2025-09-11,1,Português,5.31,0.08
4ec942b1,Natália,2,3,2025-09-20,1,História,0.37,0.61
4ec942b1,Natália,2,3,2025-09-12,1,Geografia,9.29,0.8
4ec942b1,Natália,2,3,2025-09-16,1,Filosofia,5.93,0.67
4ec942b1,Natália,2,3,2025-09-11,1,Sociologia,3.87,0.92
4ec942b1,Natália,2,3,2025-09-17,1,Inglês,1.29,0.76
1612844d,Ricardo,3,1,2025-03-09,1,Matemática,7.36,0.34
1612844d,Ricardo,3,1,2025-03-20,1,Física,5.81,0.73
1612844d,Ricardo,3,1,2025-03-04,1,Química,9.89,0.71
1612844d,Ricardo,3,1,2025-03-08,1,Biologia,9.28,0.03
1612844d,Ricardo,3,1,2025-03-21,1,Português,2.61,0.55
1612844d,Ricardo,3,1,2025-03-02,1,História,3.99,0.85
1612844d,Ricardo,3,1,2025-03-17,1,Geografia,1.53,0.68
1612844d,Ricardo,3,1,2025-03-09,1,Filosofia,9.65,0.82
1612844d,Ricardo,3,1,2025-03-13,1,Sociologia,8.81,0.92
1612844d,Ricardo,3,1,2025-03-16,1,Inglês,7.35,0.07
1612844d,Ricardo,3,2,2025-06-23,1,Matemática,8.74,0.87
1612844d,Ricardo,3,2,2025-06-07,1,Física,7.02,0.87
1612844d,Ricardo,3,2,2025-06-08,1,Química,4.3,0.65
1612844d,Ricardo,3,2,2025-06-05,1,Biologia,1.87,0.75
1612844d,Ricardo,3,2,2025-06-01,1,Português,1.83,0.94
1612844d,Ricardo,3,2,2025-06-16,1,História,8.82,0.94
1612844d,Ricardo,3,2,2025-06-06,1,Geografia,3.4,0.49
1612844d,Ricardo,3,2,2025-06-25,1,Filosofia,2.62,0.03
1612844d,Ricardo,3,2,2025-06-26,1,Sociologia,9.8,0.79
1612844d,Ricardo,3,2,2025-06-20,1,Inglês,0.54,0.45
1612844d,Ricardo,3,3,2025-09-07,1,Matemática,3.26,0.65
1612844d,Ricardo,3,3,2025-09-27,1,Física,0.28,0.74
1612844d,Ricardo,3,3,2025-09-03,1,Química,1.2,0.78
1612844d,Ricardo,3,3,2025-09-24,1,Biologia,8.53,0.1
1612844d,Ricardo,3,3,2025-09-24,1,Português,9.62,0.57
1612844d,Ricardo,3,3,2025-09-15,1,História,2.89,0.15
1612844d,Ricardo,3,3,2025-09-07,1,Geografia,1.04,0.18
1612844d,Ricardo,3,3,2025-09-24,1,Filosofia,2.85,0.63
1612844d,Ricardo,3,3,2025-09-04,1,Sociologia,8.99,0.2
1612844d,Ricardo,3,3,2025-09-16,1,Inglês,2.13,0.27
588efc58,Sofia,3,1,2025-03-17,1,Matemática,10.0,0.32
588efc58,Sofia,3,1,2025-03-05,1,Física,7.28,0.81
588efc58,Sofia,3,1,2025-03-04,1,Química,2.59,0.21
588efc58,Sofia,3,1,2025-03-21,1,Biologia,8.94,0.79
588efc58,Sofia,3,1,2025-03-09,1,Português,2.33,0.98
588efc58,Sofia,3,1,2025-03-24,1,História,2.23,0.66
588efc58,Sofia,3,1,2025-03-04,1,Geografia,0.77,0.03
588efc58,Sofia,3,1,2025-03-19,1,Filosofia,8.3,0.94
588efc58,Sofia,3,1,2025-03-12,1,Sociologia,1.66,0.14
588efc58,Sofia,3,1,2025-03-15,1,Inglês,5.11,0.44
588efc58,Sofia,3,2,2025-06-09,1,Matemática,4.08,0.12
588efc58,Sofia,3,2,2025-06-28,1,Física,0.45,0.07
588efc58,Sofia,3,2,2025-06-15,1,Química,9.21,0.91
588efc58,Sofia,3,2,2025-06-17,1,Biologia,4.66,1.0
588efc58,Sofia,3,2,2025-06-19,1,Português,0.15,0.52
588efc58,Sofia,3,2,2025-06-01,1,História,4.61,0.84
588efc58,Sofia,3,2,2025-06-24,1,Geografia,9.82,0.36
588efc58,Sofia,3,2,2025-06-09,1,Filosofia,9.97,0.05
588efc58,Sofia,3,2,2025-06-22,1,Sociologia,1.22,0.06
588efc58,Sofia,3,2,2025-06-26,1,Inglês,8.11,0.96
588efc58,Sofia,3,3,2025-09-05,1,Matemática,1.13,0.95
588efc58,Sofia,3,3,2025-09-25,1,Física,7.13,0.55
588efc58,Sofia,3,3,2025-09-13,1,Química,9.17,0.93
588efc58,Sofia,3,3,2025-09-24,1,Biologia,5.12,0.53
588efc58,Sofia,3,3,2025-09-22,1,Português,1.51,0.62
588efc58,Sofia,3,3,2025-09-12,1,História,5.54,0.89
588efc58,Sofia,3,3,2025-09-07,1,Geografia,1.35,0.64
588efc58,Sofia,3,3,2025-09-22,1,Filosofia,3.32,0.4
588efc58,Sofia,3,3,2025-09-22,1,Sociologia,5.31,0.5
588efc58,Sofia,3,3,2025-09-10,1,Inglês,2.02,0.69
28251505,Fernanda,3,1,2025-03-26,1,Matemática,1.44,0.39
28251505,Fernanda,3,1,2025-03-28,1,Física,7.54,0.39
28251505,Fernanda,3,1,2025-03-16,1,Química,0.66,0.43
28251505,Fernanda,3,1,2025-03-06,1,Biologia,7.32,0.08
28251505,Fernanda,3,1,2025-03-14,1,Português,6.62,0.46
28251505,Fernanda,3,1,2025-03-10,1,História,4.61,0.65
28251505,Fernanda,3,1,2025-03-09,1,Geografia,2.71,0.34
28251505,Fernanda,3,1,2025-03-25,1,Filosofia,5.93,0.93
28251505,Fernanda,3,1,2025-03-02,1,Sociologia,9.41,0.93
28251505,Fernanda,3,1,2025-03-16,1,Inglês,2.65,0.58
28251505,Fernanda,3,2,2025-06-20,1,Matemática,1.74,0.76
28251505,Fernanda,3,2,2025-06-22,1,Física,1.54,0.69
28251505,Fernanda,3,2,2025-06-09,1,Química,6.04,0.9
28251505,Fernanda,3,2,2025-06-28,1,Biologia,1.04,0.09
28251505,Fernanda,3,2,2025-06-24,1,Português,1.31,0.66
28251505,Fernanda,3,2,2025-06-01,1,História,1.89,0.1
28251505,Fernanda,3,2,2025-06-06,1,Geografia,1.19,0.99
28251505,Fernanda,3,2,2025-06-17,1,Filosofia,1.25,0.53
28251505,Fernanda,3,2,2025-06-08,1,Sociologia,5.36,0.56
28251505,Fernanda,3,2,2025-06-23,1,Inglês,2.35,0.32
28251505,Fernanda,3,3,2025-09-07,1,Matemática,8.46,0.48
28251505,Fernanda,3,3,2025-09-12,1,Física,8.5,0.29
28251505,Fernanda,3,3,2025-09-18,1,Química,6.06,0.52
28251505,Fernanda,3,3,2025-09-15,1,Biologia,6.12,0.67
28251505,Fernanda,3,3,2025-09-25,1,Português,3.97,0.26
28251505,Fernanda,3,3,2025-09-28,1,História,6.2,0.8
28251505,Fernanda,3,3,2025-09-12,1,Geografia,1.84,0.26
28251505,Fernanda,3,3,2025-09-14,1,Filosofia,2.51,0.88
28251505,Fernanda,3,3,2025-09-09,1,Sociologia,4.78,0.26
28251505,Fernanda,3,3,2025-09-17,1,Inglês,7.95,0.28
84a7b9e4,Helena,3,1,2025-03-06,1,Matemática,9.61,0.55
84a7b9e4,Helena,3,1,2025-03-17,1,Física,7.36,0.79
84a7b9e4,Helena,3,1,2025-03-20,1,Química,1.67,0.08
84a7b9e4,Helena,3,1,2025-03-27,1,Biologia,0.78,0.87
84a7b9e4,Helena,3,1,2025-03-21,1,Português,9.62,0.06
84a7b9e4,Helena,3,1,2025-03-21,1,História,8.15,0.01
84a7b9e4,Helena,3,1,2025-03-23,1,Geografia,0.72,0.52
84a7b9e4,Helena,3,1,2025-03-25,1,Filosofia,6.11,0.8
84a7b9e4,Helena,3,1,2025-03-24,1,Sociologia,3.99,0.14
84a7b9e4,Helena,3,1,2025-03-25,1,Inglês,0.68,0.13
84a7b9e4,Helena,3,2,2025-06-02,1,Matemática,0.08,0.04
84a7b9e4,Helena,3,2,2025-06-04,1,Física,5.37,0.91
84a7b9e4,Helena,3,2,2025-06-03,1,Química,7.71,0.92
84a7b9e4,Helena,3,2,2025-06-16,1,Biologia,2.52,0.82
84a7b9e4,Helena,3,2,2025-06-17,1,Português,9.11,0.66
84a7b9e4,Helena,3,2,2025-06-18,1,História,3.53,0.39
84a7b9e4,Helena,3,2,2025-06-21,1,Geografia,1.86,0.64
84a7b9e4,Helena,3,2,2025-06-12,1,Filosofia,5.8,0.4
84a7b9e4,Helena,3,2,2025-06-24,1,Sociologia,6.56,0.57
84a7b9e4,Helena,3,2,2025-06-14,1,Inglês,9.56,0.46
84a7b9e4,Helena,3,3,2025-09-01,1,Matemática,3.8,0.49
84a7b9e4,Helena,3,3,2025-09-03,1,Física,1.63,0.88
84a7b9e4,Helena,3,3,2025-09-05,1,Química,8.21,0.23
84a7b9e4,Helena,3,3,2025-09-12,1,Biologia,6.96,0.43
84a7b9e4,Helena,3,3,2025-09-09,1,Português,5.51,0.57
84a7b9e4,Helena,3,3,2025-09-10,1,História,4.44,0.7
84a7b9e4,Helena,3,3,2025-09-22,1,Geografia,2.24,0.88
84a7b9e4,Helena,3,3,2025-09-02,1,Filosofia,4.43,0.61
84a7b9e4,Helena,3,3,2025-09-11,1,Sociologia,1.1,0.78
84a7b9e4,Helena,3,3,2025-09-13,1,Inglês,9.76,0.27
058d8375,Vanessa,3,1,2025-03-06,1,Matemática,7.18,0.94
058d8375,Vanessa,3,1,2025-03-12,1,Física,8.25,0.2
058d8375,Vanessa,3,1,2025-03-01,1,Química,3.62,0.87
058d8375,Vanessa,3,1,2025-03-13,1,Biologia,7.8,0.68
058d8375,Vanessa,3,1,2025-03-04,1,Português,3.85,0.12
058d8375,Vanessa,3,1,2025-03-01,1,História,4.55,0.91
058d8375,Vanessa,3,1,2025-03-02,1,Geografia,1.99,0.66
058d8375,Vanessa,3,1,2025-03-09,1,Filosofia,6.31,0.33
058d8375,Vanessa,3,1,2025-03-22,1,Sociologia,4.16,0.61
058d8375,Vanessa,3,1,2025-03-14,1,Inglês,5.61,0.99
058d8375,Vanessa,3,2,2025-06-18,1,Matemática,3.94,0.85
058d8375,Vanessa,3,2,2025-06-28,1,Física,9.23,0.25
058d8375,Vanessa,3,2,2025-06-22,1,Química,6.8,0.06
058d8375,Vanessa,3,2,2025-06-19,1,Biologia,9.71,0.54
058d8375,Vanessa,3,2,2025-06-04,1,Português,8.37,0.95
058d8375,Vanessa,3,2,2025-06-27,1,História,9.63,0.02
058d8375,Vanessa,3,2,2025-06-02,1,Geografia,0.89,0.96
058d8375,Vanessa,3,2,2025-06-11,1,Filosofia,0.96,0.67
058d8375,Vanessa,3,2,2025-06-19,1,Sociologia,1.56,0.47
058d8375,Vanessa,3,2,2025-06-22,1,Inglês,7.36,0.11
058d8375,Vanessa,3,3,2025-09-27,1,Matemática,9.78,0.79
058d8375,Vanessa,3,3,2025-09-07,1,Física,1.77,0.45
058d8375,Vanessa,3,3,2025-09-23,1,Química,4.39,0.97
058d8375,Vanessa,3,3,2025-09-06,1,Biologia,8.65,0.8
058d8375,Vanessa,3,3,2025-09-20,1,Português,6.74,0.72
058d8375,Vanessa,3,3,2025-09-24,1,História,4.89,0.76
058d8375,Vanessa,3,3,2025-09-03,1,Geografia,2.21,0.42
058d8375,Vanessa,3,3,2025-09-02,1,Filosofia,2.5,0.85
058d8375,Vanessa,3,3,2025-09-14,1,Sociologia,9.62,0.57
058d8375,Vanessa,3,3,2025-09-23,1,Inglês,9.47,0.84
d3cb7833,Eduardo,3,1,2025-03-03,1,Matemática,4.54,0.97
d3cb7833,Eduardo,3,1,2025-03-14,1,Física,5.99,0.35
d3cb7833,Eduardo,3,1,2025-03-18,1,Química,5.74,0.32
d3cb7833,Eduardo,3,1,2025-03-24,1,Biologia,4.12,0.96
d3cb7833,Eduardo,3,1,2025-03-21,1,Português,6.64,0.87
d3cb7833,Eduardo,3,1,2025-03-11,1,História,8.43,0.64
d3cb7833,Eduardo,3,1,2025-03-10,1,Geografia,3.68,0.61
d3cb7833,Eduardo,3,1,2025-03-04,1,Filosofia,1.05,0.65
d3cb7833,Eduardo,3,1,2025-03-28,1,Sociologia,3.99,0.58
d3cb7833,Eduardo,3,1,2025-03-23,1,Inglês,1.66,0.86
